run_id,loss,beta,sigma,lr,batch_size,seed,num_steps,final_mae,final_v_w_norm,v_w_norm_true,best_mae,best_step,best_v_w_norm,hjb_rmse,elapsed_sec
sig0.2_lr0.0005_B256_beta_dtd_beta0.25_s0,beta_dtd,0.25,0.2,0.0005,256,0,15000,0.1659034077809971,nan,nan,0.10531088406219212,14550,nan,nan,242.27675080299377
sig0.05_lr0.005_B4096_beta_dtd_beta0.1_s2,beta_dtd,0.1,0.05,0.005,4096,2,15000,2.7317626896642,nan,nan,0.16270220496855803,2550,nan,nan,867.961300611496
sig0.05_lr0.005_B4096_beta_dtd_beta0.25_s2,beta_dtd,0.25,0.05,0.005,4096,2,15000,4.2357741881698265,nan,nan,0.24266074672091004,1000,nan,nan,872.68386054039
sig0.2_lr0.0005_B256_td_beta0_s1,td,0.0,0.2,0.0005,256,1,15000,0.24294969607368813,nan,nan,0.08893703221709202,13550,nan,nan,164.12515449523926
sig0.2_lr0.0005_B256_beta_dtd_beta0.5_s0,beta_dtd,0.5,0.2,0.0005,256,0,15000,0.21461944167341965,nan,nan,0.14081752796029207,13700,nan,nan,215.55784487724304
sig0.2_lr0.0005_B256_beta_dtd_beta0.75_s0,beta_dtd,0.75,0.2,0.0005,256,0,15000,0.4311045025358768,nan,nan,0.29483173545559715,13700,nan,nan,213.84627103805542
sig0.05_lr0.005_B4096_beta_dtd_beta0.5_s2,beta_dtd,0.5,0.05,0.005,4096,2,15000,0.6948922341038507,nan,nan,0.18130242140442313,4600,nan,nan,915.3923411369324
sig0.2_lr0.0005_B256_beta_dtd_beta0.1_s1,beta_dtd,0.1,0.2,0.0005,256,1,15000,0.25555202993633724,nan,nan,0.1228655363760339,13100,nan,nan,186.12682557106018
sig0.2_lr0.0005_B256_beta_dtd_beta0.25_s1,beta_dtd,0.25,0.2,0.0005,256,1,15000,0.2553083428070537,nan,nan,0.10406644172930543,7850,nan,nan,184.83499765396118
sig0.2_lr0.0005_B256_td_beta0_s2,td,0.0,0.2,0.0005,256,2,15000,0.17040316094928662,nan,nan,0.11997814119990821,14000,nan,nan,136.08473324775696
sig0.2_lr0.0005_B256_beta_dtd_beta0.5_s1,beta_dtd,0.5,0.2,0.0005,256,1,15000,0.2638222202680384,nan,nan,0.11859497238927144,14450,nan,nan,184.52808952331543
sig0.2_lr0.0005_B256_beta_dtd_beta0.75_s1,beta_dtd,0.75,0.2,0.0005,256,1,15000,0.4415891118349654,nan,nan,0.2646563199449782,12450,nan,nan,183.69020318984985
sig0.2_lr0.0005_B256_beta_dtd_beta0.1_s2,beta_dtd,0.1,0.2,0.0005,256,2,15000,0.22193205278181535,nan,nan,0.09306509658283682,14000,nan,nan,181.06488943099976
sig0.2_lr0.0005_B256_beta_dtd_beta0.25_s2,beta_dtd,0.25,0.2,0.0005,256,2,15000,0.16267965545373886,nan,nan,0.08929626884099741,14000,nan,nan,187.23330688476562
sig0.2_lr0.0005_B256_beta_dtd_beta0.5_s2,beta_dtd,0.5,0.2,0.0005,256,2,15000,0.18149193312765377,nan,nan,0.14322738228238627,14950,nan,nan,190.80708122253418
sig0.2_lr0.0005_B256_beta_dtd_beta0.75_s2,beta_dtd,0.75,0.2,0.0005,256,2,15000,0.2913822882620441,nan,nan,0.2854236383436942,10550,nan,nan,191.97079586982727
sig0.05_lr0.005_B4096_beta_dtd_beta0.75_s2,beta_dtd,0.75,0.05,0.005,4096,2,15000,0.4708622235189292,nan,nan,0.1324144908155742,1650,nan,nan,1041.043424129486
sig0.2_lr0.0005_B1024_td_beta0_s0,td,0.0,0.2,0.0005,1024,0,15000,0.15755780832043056,nan,nan,0.12045378119938857,12500,nan,nan,241.32604551315308
sig0.2_lr0.0005_B1024_beta_dtd_beta0.1_s0,beta_dtd,0.1,0.2,0.0005,1024,0,15000,0.18998275814732102,nan,nan,0.13109111685302172,12500,nan,nan,360.2445628643036
sig0.2_lr0.0005_B1024_td_beta0_s1,td,0.0,0.2,0.0005,1024,1,15000,0.2554609199084681,nan,nan,0.11153260121140755,12550,nan,nan,244.67940068244934
sig0.2_lr0.0005_B1024_beta_dtd_beta0.25_s0,beta_dtd,0.25,0.2,0.0005,1024,0,15000,0.2003852194170887,nan,nan,0.11986969121912487,6850,nan,nan,363.1779968738556
sig0.2_lr0.0005_B1024_beta_dtd_beta0.5_s0,beta_dtd,0.5,0.2,0.0005,1024,0,15000,0.1900096154822084,nan,nan,0.11749309510803438,14650,nan,nan,366.60990142822266
sig0.2_lr0.0005_B1024_beta_dtd_beta0.75_s0,beta_dtd,0.75,0.2,0.0005,1024,0,15000,0.3890922682937168,nan,nan,0.3026776034290125,9600,nan,nan,364.4370310306549
sig0.2_lr0.0005_B1024_beta_dtd_beta0.1_s1,beta_dtd,0.1,0.2,0.0005,1024,1,15000,0.20227038026121125,nan,nan,0.07670520418990125,10300,nan,nan,362.21772599220276
sig0.2_lr0.0005_B1024_beta_dtd_beta0.25_s1,beta_dtd,0.25,0.2,0.0005,1024,1,15000,0.1870492109101149,nan,nan,0.09202602585977802,13350,nan,nan,361.52816796302795
sig0.2_lr0.0005_B1024_td_beta0_s2,td,0.0,0.2,0.0005,1024,2,15000,0.17154605991509428,nan,nan,0.10149534754699766,14800,nan,nan,246.2484118938446
sig0.2_lr0.0005_B1024_beta_dtd_beta0.5_s1,beta_dtd,0.5,0.2,0.0005,1024,1,15000,0.1994386284152466,nan,nan,0.13769064177072723,8400,nan,nan,366.71316957473755
sig0.2_lr0.0005_B1024_beta_dtd_beta0.75_s1,beta_dtd,0.75,0.2,0.0005,1024,1,15000,0.32692217370055654,nan,nan,0.3015749000298395,9950,nan,nan,367.8330101966858
sig0.2_lr0.0005_B1024_beta_dtd_beta0.1_s2,beta_dtd,0.1,0.2,0.0005,1024,2,15000,0.1598099642127156,nan,nan,0.09122953087956741,11150,nan,nan,378.2492256164551
sig0.2_lr0.0005_B1024_beta_dtd_beta0.25_s2,beta_dtd,0.25,0.2,0.0005,1024,2,15000,0.10683851240363369,nan,nan,0.10394030375581137,8800,nan,nan,379.8315751552582
sig0.2_lr0.0005_B1024_beta_dtd_beta0.5_s2,beta_dtd,0.5,0.2,0.0005,1024,2,15000,0.1614148841255997,nan,nan,0.1240599647812149,13750,nan,nan,390.78702449798584
sig0.2_lr0.0005_B1024_beta_dtd_beta0.75_s2,beta_dtd,0.75,0.2,0.0005,1024,2,15000,0.3791096516511288,nan,nan,0.3099829423089905,13800,nan,nan,397.4303448200226
sig0.2_lr0.0005_B4096_td_beta0_s0,td,0.0,0.2,0.0005,4096,0,15000,0.15011400015525217,nan,nan,0.13551792599646026,10000,nan,nan,721.7405905723572
sig0.2_lr0.0005_B4096_td_beta0_s1,td,0.0,0.2,0.0005,4096,1,15000,0.4005205431157151,nan,nan,0.1268090687372147,7850,nan,nan,735.9034423828125
sig0.2_lr0.0005_B4096_beta_dtd_beta0.1_s0,beta_dtd,0.1,0.2,0.0005,4096,0,15000,0.20507874324950037,nan,nan,0.15959394775820487,13100,nan,nan,1216.3751447200775
sig0.2_lr0.0005_B4096_beta_dtd_beta0.25_s0,beta_dtd,0.25,0.2,0.0005,4096,0,15000,0.18308276516357544,nan,nan,0.12215033381240054,10300,nan,nan,1217.790235042572
sig0.2_lr0.0005_B4096_beta_dtd_beta0.5_s0,beta_dtd,0.5,0.2,0.0005,4096,0,15000,0.18728577893333553,nan,nan,0.13827324459499177,14050,nan,nan,1235.6520099639893
sig0.2_lr0.0005_B4096_beta_dtd_beta0.75_s0,beta_dtd,0.75,0.2,0.0005,4096,0,15000,0.3519876387503754,nan,nan,0.3172215633955452,11000,nan,nan,1241.5279924869537
sig0.2_lr0.0005_B4096_beta_dtd_beta0.1_s1,beta_dtd,0.1,0.2,0.0005,4096,1,15000,0.29778597596699363,nan,nan,0.10835969024009609,7850,nan,nan,1238.3473544120789
sig0.2_lr0.0005_B4096_beta_dtd_beta0.25_s1,beta_dtd,0.25,0.2,0.0005,4096,1,15000,0.22556709365669647,nan,nan,0.1111251946164767,10550,nan,nan,1251.9174683094025
sig0.2_lr0.0005_B4096_td_beta0_s2,td,0.0,0.2,0.0005,4096,2,15000,0.24633245466191928,nan,nan,0.10410935029843182,14550,nan,nan,770.075644493103
sig0.2_lr0.002_B256_td_beta0_s0,td,0.0,0.2,0.002,256,0,15000,0.44639660724879493,nan,nan,0.2232246546810015,8250,nan,nan,192.34491753578186
sig0.2_lr0.0005_B4096_beta_dtd_beta0.5_s1,beta_dtd,0.5,0.2,0.0005,4096,1,15000,0.22057788633509195,nan,nan,0.14830094800926685,12150,nan,nan,1266.3583989143372
sig0.2_lr0.0005_B4096_beta_dtd_beta0.75_s1,beta_dtd,0.75,0.2,0.0005,4096,1,15000,0.34782993763423625,nan,nan,0.27921297500345826,11150,nan,nan,1253.069568157196
sig0.2_lr0.002_B256_beta_dtd_beta0.1_s0,beta_dtd,0.1,0.2,0.002,256,0,15000,0.6733486623100988,nan,nan,0.21423738637603515,8200,nan,nan,250.51248836517334
sig0.2_lr0.002_B256_beta_dtd_beta0.25_s0,beta_dtd,0.25,0.2,0.002,256,0,15000,0.8301805845932375,nan,nan,0.18900725614232633,6550,nan,nan,250.7287893295288
sig0.2_lr0.0005_B4096_beta_dtd_beta0.1_s2,beta_dtd,0.1,0.2,0.0005,4096,2,15000,0.21009341490080077,nan,nan,0.11316811656439676,14950,nan,nan,1160.6715240478516
sig0.2_lr0.002_B256_td_beta0_s1,td,0.0,0.2,0.002,256,1,15000,0.9375883847925343,nan,nan,0.17509782928842368,4800,nan,nan,79.40771079063416
sig0.2_lr0.0005_B4096_beta_dtd_beta0.25_s2,beta_dtd,0.25,0.2,0.0005,4096,2,15000,0.15343620437053615,nan,nan,0.10375138582745476,13700,nan,nan,1150.4521188735962
sig0.2_lr0.002_B256_beta_dtd_beta0.75_s0,beta_dtd,0.75,0.2,0.002,256,0,15000,0.3771525687820125,nan,nan,0.25668542858339477,10050,nan,nan,104.53824591636658
sig0.2_lr0.002_B256_beta_dtd_beta0.5_s0,beta_dtd,0.5,0.2,0.002,256,0,15000,0.47301884006243516,nan,nan,0.1693857848236444,10050,nan,nan,105.94111943244934
sig0.2_lr0.0005_B4096_beta_dtd_beta0.5_s2,beta_dtd,0.5,0.2,0.0005,4096,2,15000,0.2276458219377043,nan,nan,0.14297264227188322,11450,nan,nan,1109.3615610599518
sig0.2_lr0.002_B256_beta_dtd_beta0.1_s1,beta_dtd,0.1,0.2,0.002,256,1,15000,0.8623637496205461,nan,nan,0.23721299071031035,3350,nan,nan,89.10781621932983
sig0.2_lr0.002_B256_td_beta0_s2,td,0.0,0.2,0.002,256,2,15000,0.6324032439259993,nan,nan,0.24978915689622228,12200,nan,nan,62.38465642929077
sig0.2_lr0.002_B256_beta_dtd_beta0.25_s1,beta_dtd,0.25,0.2,0.002,256,1,15000,0.6091887836514328,nan,nan,0.21398749380736798,7250,nan,nan,89.09555244445801
sig0.2_lr0.002_B256_beta_dtd_beta0.5_s1,beta_dtd,0.5,0.2,0.002,256,1,15000,0.5573892515638712,nan,nan,0.22503151966229676,9250,nan,nan,86.39316964149475
sig0.2_lr0.002_B256_beta_dtd_beta0.75_s1,beta_dtd,0.75,0.2,0.002,256,1,15000,0.770229135802488,nan,nan,0.22300579999037878,13350,nan,nan,85.42612838745117
sig0.2_lr0.002_B256_beta_dtd_beta0.1_s2,beta_dtd,0.1,0.2,0.002,256,2,15000,0.40329654482878885,nan,nan,0.2543185023858277,1850,nan,nan,85.08400225639343
sig0.2_lr0.002_B256_beta_dtd_beta0.5_s2,beta_dtd,0.5,0.2,0.002,256,2,15000,0.46377270983226965,nan,nan,0.17271384331682718,10550,nan,nan,87.9993577003479
sig0.2_lr0.002_B256_beta_dtd_beta0.25_s2,beta_dtd,0.25,0.2,0.002,256,2,15000,0.48496181810859706,nan,nan,0.1908206893167718,7200,nan,nan,89.34773206710815
sig0.2_lr0.002_B256_beta_dtd_beta0.75_s2,beta_dtd,0.75,0.2,0.002,256,2,15000,0.3709817456764,nan,nan,0.26317100894463263,5350,nan,nan,89.32592988014221
sig0.2_lr0.0005_B4096_beta_dtd_beta0.75_s2,beta_dtd,0.75,0.2,0.0005,4096,2,15000,0.3766092404800396,nan,nan,0.3185499003018976,13000,nan,nan,842.413409948349
sig0.2_lr0.002_B1024_td_beta0_s0,td,0.0,0.2,0.002,1024,0,15000,0.5511856178698583,nan,nan,0.2401937921149844,7550,nan,nan,111.71869325637817
sig0.2_lr0.002_B1024_beta_dtd_beta0.1_s0,beta_dtd,0.1,0.2,0.002,1024,0,15000,0.6687861571475361,nan,nan,0.22825175775521317,1350,nan,nan,172.3914864063263
sig0.2_lr0.002_B1024_beta_dtd_beta0.25_s0,beta_dtd,0.25,0.2,0.002,1024,0,15000,0.7577567696238162,nan,nan,0.22750938540454685,10850,nan,nan,173.4171278476715
sig0.2_lr0.002_B1024_td_beta0_s1,td,0.0,0.2,0.002,1024,1,15000,0.5024048047993805,nan,nan,0.25505688436673346,1450,nan,nan,116.0788300037384
sig0.2_lr0.002_B1024_beta_dtd_beta0.75_s0,beta_dtd,0.75,0.2,0.002,1024,0,15000,0.40117611311624796,nan,nan,0.20777339800856756,14650,nan,nan,174.70536756515503
sig0.2_lr0.002_B1024_beta_dtd_beta0.5_s0,beta_dtd,0.5,0.2,0.002,1024,0,15000,0.593995524163463,nan,nan,0.20903676200601382,5100,nan,nan,175.42218732833862
sig0.2_lr0.002_B1024_beta_dtd_beta0.1_s1,beta_dtd,0.1,0.2,0.002,1024,1,15000,0.44652830544292416,nan,nan,0.19471765624471918,7350,nan,nan,174.47375965118408
sig0.2_lr0.002_B1024_beta_dtd_beta0.25_s1,beta_dtd,0.25,0.2,0.002,1024,1,15000,0.46694345952065713,nan,nan,0.18575796408714768,7700,nan,nan,174.30758142471313
sig0.2_lr0.002_B1024_td_beta0_s2,td,0.0,0.2,0.002,1024,2,15000,0.3033543888997821,nan,nan,0.199166195087222,10350,nan,nan,114.91632676124573
sig0.2_lr0.002_B1024_beta_dtd_beta0.5_s1,beta_dtd,0.5,0.2,0.002,1024,1,15000,0.6172503062214262,nan,nan,0.22670907884970512,9850,nan,nan,173.06028199195862
sig0.2_lr0.002_B1024_beta_dtd_beta0.75_s1,beta_dtd,0.75,0.2,0.002,1024,1,15000,0.3891555498653915,nan,nan,0.24742938468626358,8800,nan,nan,174.4947361946106
sig0.2_lr0.002_B1024_beta_dtd_beta0.1_s2,beta_dtd,0.1,0.2,0.002,1024,2,15000,0.3526721555968731,nan,nan,0.20137840059349205,4350,nan,nan,177.95895290374756
sig0.2_lr0.002_B1024_beta_dtd_beta0.25_s2,beta_dtd,0.25,0.2,0.002,1024,2,15000,0.5056561185782422,nan,nan,0.19926518784229497,10250,nan,nan,178.9258177280426
sig0.2_lr0.002_B1024_beta_dtd_beta0.5_s2,beta_dtd,0.5,0.2,0.002,1024,2,15000,0.3570441295860615,nan,nan,0.20906582740919336,12000,nan,nan,182.15022253990173
sig0.2_lr0.002_B1024_beta_dtd_beta0.75_s2,beta_dtd,0.75,0.2,0.002,1024,2,15000,0.5089213248768802,nan,nan,0.25701759504717053,8750,nan,nan,182.07902812957764
sig0.2_lr0.002_B4096_td_beta0_s0,td,0.0,0.2,0.002,4096,0,15000,0.5551027514002994,nan,nan,0.2139159858374103,1400,nan,nan,330.0219814777374
sig0.2_lr0.002_B4096_td_beta0_s1,td,0.0,0.2,0.002,4096,1,15000,1.1077347370419086,nan,nan,0.26532702837367533,1450,nan,nan,357.7494053840637
sig0.2_lr0.002_B4096_beta_dtd_beta0.1_s0,beta_dtd,0.1,0.2,0.002,4096,0,15000,0.8120192713984852,nan,nan,0.2179435117019244,1400,nan,nan,603.8335947990417
sig0.2_lr0.002_B4096_beta_dtd_beta0.25_s0,beta_dtd,0.25,0.2,0.002,4096,0,15000,0.5865268474333464,nan,nan,0.15693626022208335,1850,nan,nan,605.4404418468475
sig0.2_lr0.002_B4096_beta_dtd_beta0.5_s0,beta_dtd,0.5,0.2,0.002,4096,0,15000,0.4689295917236047,nan,nan,0.21407200930971113,1950,nan,nan,616.2033774852753
sig0.2_lr0.002_B4096_beta_dtd_beta0.75_s0,beta_dtd,0.75,0.2,0.002,4096,0,15000,0.3799995966020687,nan,nan,0.27507400142197475,10300,nan,nan,620.7471408843994
sig0.2_lr0.002_B4096_beta_dtd_beta0.1_s1,beta_dtd,0.1,0.2,0.002,4096,1,15000,0.9139552957406564,nan,nan,0.24735798759316552,1450,nan,nan,619.5907385349274
sig0.2_lr0.002_B4096_beta_dtd_beta0.25_s1,beta_dtd,0.25,0.2,0.002,4096,1,15000,1.0860933557349253,nan,nan,0.19941158757346872,1450,nan,nan,627.9969453811646
sig0.2_lr0.002_B4096_td_beta0_s2,td,0.0,0.2,0.002,4096,2,15000,0.35534326277146316,nan,nan,0.16658477562537757,4100,nan,nan,369.0940046310425
sig0.2_lr0.005_B256_td_beta0_s0,td,0.0,0.2,0.005,256,0,15000,7.24382726285481,nan,nan,0.38868744237764913,2000,nan,nan,91.61186599731445
sig0.2_lr0.002_B4096_beta_dtd_beta0.5_s1,beta_dtd,0.5,0.2,0.002,4096,1,15000,0.44471452705947767,nan,nan,0.22641515425617056,1600,nan,nan,625.9775550365448
sig0.2_lr0.005_B256_beta_dtd_beta0.1_s0,beta_dtd,0.1,0.2,0.005,256,0,15000,3.634534904258518,nan,nan,0.2732177907193778,5800,nan,nan,116.29138350486755
sig0.2_lr0.005_B256_beta_dtd_beta0.25_s0,beta_dtd,0.25,0.2,0.005,256,0,15000,6.70963964708556,nan,nan,0.3966428442078798,4650,nan,nan,118.23808646202087
sig0.2_lr0.002_B4096_beta_dtd_beta0.75_s1,beta_dtd,0.75,0.2,0.002,4096,1,15000,0.3435048562716969,nan,nan,0.27350575210665057,10300,nan,nan,605.4143602848053
sig0.2_lr0.002_B4096_beta_dtd_beta0.1_s2,beta_dtd,0.1,0.2,0.002,4096,2,15000,0.9466664746911541,nan,nan,0.15976927950442643,7250,nan,nan,593.0967793464661
sig0.2_lr0.002_B4096_beta_dtd_beta0.25_s2,beta_dtd,0.25,0.2,0.002,4096,2,15000,0.3769284885892502,nan,nan,0.186899811291017,2350,nan,nan,591.1295878887177
sig0.2_lr0.005_B256_td_beta0_s1,td,0.0,0.2,0.005,256,1,15000,9.619172723542174,nan,nan,0.31164703940366867,2600,nan,nan,79.77113389968872
sig0.2_lr0.005_B256_beta_dtd_beta0.5_s0,beta_dtd,0.5,0.2,0.005,256,0,15000,2.304207273366825,nan,nan,0.3268414421040071,3600,nan,nan,109.54190731048584
sig0.2_lr0.005_B256_beta_dtd_beta0.75_s0,beta_dtd,0.75,0.2,0.005,256,0,15000,0.7744813200255174,nan,nan,0.25949289958257155,1700,nan,nan,106.937748670578
sig0.2_lr0.002_B4096_beta_dtd_beta0.5_s2,beta_dtd,0.5,0.2,0.002,4096,2,15000,0.31211090127684815,nan,nan,0.19657170437119945,2350,nan,nan,588.9460408687592
sig0.2_lr0.005_B256_beta_dtd_beta0.1_s1,beta_dtd,0.1,0.2,0.005,256,1,15000,2.427106303285517,nan,nan,0.32442510239837496,2350,nan,nan,88.02993297576904
sig0.2_lr0.005_B256_beta_dtd_beta0.25_s1,beta_dtd,0.25,0.2,0.005,256,1,15000,1.9433387454188786,nan,nan,0.2974691242413655,3350,nan,nan,86.47424054145813
sig0.2_lr0.005_B256_td_beta0_s2,td,0.0,0.2,0.005,256,2,15000,9.712289602380942,nan,nan,0.3138519494879297,2250,nan,nan,60.06033253669739
sig0.2_lr0.005_B256_beta_dtd_beta0.5_s1,beta_dtd,0.5,0.2,0.005,256,1,15000,0.7977765848414282,nan,nan,0.29049457946384427,2050,nan,nan,86.3296148777008
sig0.2_lr0.005_B256_beta_dtd_beta0.75_s1,beta_dtd,0.75,0.2,0.005,256,1,15000,1.0188680110994581,nan,nan,0.3139045384454243,2050,nan,nan,83.39921379089355
sig0.2_lr0.005_B256_beta_dtd_beta0.1_s2,beta_dtd,0.1,0.2,0.005,256,2,15000,4.484870223234717,nan,nan,0.3290916922994067,2500,nan,nan,83.0754246711731
sig0.2_lr0.002_B4096_beta_dtd_beta0.75_s2,beta_dtd,0.75,0.2,0.002,4096,2,15000,0.4238835215478932,nan,nan,0.24886422439730538,11750,nan,nan,541.2468848228455
sig0.2_lr0.005_B256_beta_dtd_beta0.25_s2,beta_dtd,0.25,0.2,0.005,256,2,15000,6.436039240325299,nan,nan,0.3699322476307852,8650,nan,nan,86.53083968162537
sig0.2_lr0.005_B256_beta_dtd_beta0.5_s2,beta_dtd,0.5,0.2,0.005,256,2,15000,1.9353066125551386,nan,nan,0.3774468830903052,11350,nan,nan,86.32711148262024
sig0.2_lr0.005_B256_beta_dtd_beta0.75_s2,beta_dtd,0.75,0.2,0.005,256,2,15000,0.4594878344842958,nan,nan,0.26844091117321583,2450,nan,nan,86.56766152381897
sig0.2_lr0.005_B1024_td_beta0_s0,td,0.0,0.2,0.005,1024,0,15000,5.223398326247311,nan,nan,0.2956942205284955,2650,nan,nan,105.5890793800354
sig0.2_lr0.005_B1024_beta_dtd_beta0.1_s0,beta_dtd,0.1,0.2,0.005,1024,0,15000,5.6457593847891605,nan,nan,0.2773489165229546,6950,nan,nan,163.27603936195374
sig0.2_lr0.005_B1024_beta_dtd_beta0.25_s0,beta_dtd,0.25,0.2,0.005,1024,0,15000,5.96566746337208,nan,nan,0.24397754873884303,2600,nan,nan,165.53177762031555
sig0.2_lr0.005_B1024_td_beta0_s1,td,0.0,0.2,0.005,1024,1,15000,6.549382894813792,nan,nan,0.31473159405819073,4200,nan,nan,111.33909797668457
sig0.2_lr0.005_B1024_beta_dtd_beta0.5_s0,beta_dtd,0.5,0.2,0.005,1024,0,15000,0.9333132580970984,nan,nan,0.24818156041684758,1150,nan,nan,167.57284140586853
sig0.2_lr0.005_B1024_beta_dtd_beta0.75_s0,beta_dtd,0.75,0.2,0.005,1024,0,15000,0.5382625857092631,nan,nan,0.26519424052680934,9600,nan,nan,167.992493391037
sig0.2_lr0.005_B1024_beta_dtd_beta0.1_s1,beta_dtd,0.1,0.2,0.005,1024,1,15000,9.455673032833367,nan,nan,0.3341000420348391,750,nan,nan,168.31102800369263
sig0.2_lr0.005_B1024_beta_dtd_beta0.25_s1,beta_dtd,0.25,0.2,0.005,1024,1,15000,4.062041873613092,nan,nan,0.3021607454947874,8350,nan,nan,170.0292363166809
sig0.2_lr0.005_B1024_td_beta0_s2,td,0.0,0.2,0.005,1024,2,15000,6.254969929962535,nan,nan,0.3503899813215826,1050,nan,nan,111.15693950653076
sig0.2_lr0.005_B1024_beta_dtd_beta0.5_s1,beta_dtd,0.5,0.2,0.005,1024,1,15000,0.6994686524862074,nan,nan,0.2919184230005094,5350,nan,nan,169.31376600265503
sig0.2_lr0.005_B1024_beta_dtd_beta0.75_s1,beta_dtd,0.75,0.2,0.005,1024,1,15000,0.6339598813283023,nan,nan,0.2852904453780716,2250,nan,nan,169.5583245754242
sig0.2_lr0.005_B1024_beta_dtd_beta0.1_s2,beta_dtd,0.1,0.2,0.005,1024,2,15000,3.8082832778152804,nan,nan,0.29574726438619536,4350,nan,nan,176.96709537506104
sig0.2_lr0.005_B1024_beta_dtd_beta0.25_s2,beta_dtd,0.25,0.2,0.005,1024,2,15000,3.1895584404686588,nan,nan,0.2920266120157556,1050,nan,nan,177.3055145740509
sig0.2_lr0.005_B1024_beta_dtd_beta0.5_s2,beta_dtd,0.5,0.2,0.005,1024,2,15000,0.6276879683336714,nan,nan,0.2703135395405921,1050,nan,nan,178.0393898487091
sig0.2_lr0.005_B1024_beta_dtd_beta0.75_s2,beta_dtd,0.75,0.2,0.005,1024,2,15000,0.6387847218588991,nan,nan,0.2540172247835221,2600,nan,nan,183.65357875823975
sig0.2_lr0.005_B4096_td_beta0_s0,td,0.0,0.2,0.005,4096,0,15000,7.781590673661466,nan,nan,0.23130364504113826,1850,nan,nan,325.0121953487396
sig0.2_lr0.005_B4096_td_beta0_s1,td,0.0,0.2,0.005,4096,1,15000,7.140240438517169,nan,nan,0.2335140284018402,6150,nan,nan,346.4249165058136
sig0.2_lr0.005_B4096_beta_dtd_beta0.1_s0,beta_dtd,0.1,0.2,0.005,4096,0,15000,4.465020743713255,nan,nan,0.23917324359599051,1400,nan,nan,580.7765717506409
sig0.2_lr0.005_B4096_beta_dtd_beta0.25_s0,beta_dtd,0.25,0.2,0.005,4096,0,15000,1.024570045644918,nan,nan,0.22569915046473368,950,nan,nan,581.2152664661407
sig0.2_lr0.005_B4096_beta_dtd_beta0.5_s0,beta_dtd,0.5,0.2,0.005,4096,0,15000,2.79609943409103,nan,nan,0.19185279857048415,1700,nan,nan,590.167831659317
sig0.2_lr0.005_B4096_beta_dtd_beta0.75_s0,beta_dtd,0.75,0.2,0.005,4096,0,15000,0.4836749040833038,nan,nan,0.23995230999969233,5250,nan,nan,588.8167419433594
sig0.2_lr0.005_B4096_beta_dtd_beta0.1_s1,beta_dtd,0.1,0.2,0.005,4096,1,15000,4.142963818333499,nan,nan,0.2301089713490262,800,nan,nan,590.4748692512512
sig0.2_lr0.005_B4096_beta_dtd_beta0.25_s1,beta_dtd,0.25,0.2,0.005,4096,1,15000,5.988545141468963,nan,nan,0.2742875340548419,900,nan,nan,593.4969620704651
sig0.2_lr0.005_B4096_td_beta0_s2,td,0.0,0.2,0.005,4096,2,15000,3.0776853670505426,nan,nan,0.1984326513729278,1950,nan,nan,345.11275267601013
sig0.2_lr0.005_B4096_beta_dtd_beta0.5_s1,beta_dtd,0.5,0.2,0.005,4096,1,15000,0.5822618236852555,nan,nan,0.27409697452875753,1650,nan,nan,579.2915041446686
sig0.2_lr0.005_B4096_beta_dtd_beta0.75_s1,beta_dtd,0.75,0.2,0.005,4096,1,15000,0.5135989663500045,nan,nan,0.3058617378309008,7000,nan,nan,543.8126394748688
sig0.2_lr0.005_B4096_beta_dtd_beta0.1_s2,beta_dtd,0.1,0.2,0.005,4096,2,15000,1.8349457042723556,nan,nan,0.21946526753889684,850,nan,nan,514.743275642395
sig0.2_lr0.005_B4096_beta_dtd_beta0.25_s2,beta_dtd,0.25,0.2,0.005,4096,2,15000,3.6165077762452977,nan,nan,0.2574482179721726,850,nan,nan,512.6434049606323
sig0.2_lr0.005_B4096_beta_dtd_beta0.5_s2,beta_dtd,0.5,0.2,0.005,4096,2,15000,1.7323924805906126,nan,nan,0.24931650726519916,1250,nan,nan,496.2259602546692
sig0.2_lr0.005_B4096_beta_dtd_beta0.75_s2,beta_dtd,0.75,0.2,0.005,4096,2,15000,0.9459095294789551,nan,nan,0.25099605761693533,2600,nan,nan,401.98638558387756
